"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","study_citation"
"856",359414,"Acanthochondria galerita","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria galerita","adult","ectoparasitic",158826,"Paralichthys dentatus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus",NA,"Rathbun, R. (1886). Descriptions of parasitic Copepoda belonging to the genera Pandarus and Chondracanthus (with seven plates). Proceedings of the United States National Museum 9:310-324, pls. 5-11. (9-x-1886)"
"857",359414,"Acanthochondria galerita","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria galerita","adult","ectoparasitic",158826,"Paralichthys dentatus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus",NA,"Ho, J.S. (1971). Parasitic copepods of the family Chondracanthidae from fishes of eastern North America. <em>Smithsonian Contributions to Zoology.</em> 87:1-38, figs. 1-26. (7-vii-1971)."
"858",359414,"Acanthochondria galerita","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria galerita","adult","ectoparasitic",159273,"Ancylopsetta ommata","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Ancylopsetta | Ancylopsetta ommata",NA,"Ho, J.S., C.L. Lin & W.C. Liu. (2011). Chondracanthid copepods parasitic on flatfishes of Taiwan. <em>Crustaceana (Leiden).</em> 84(3):331-373."
"859",359414,"Acanthochondria galerita","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria galerita","adult","ectoparasitic",158825,"Paralichthys albigutta","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys albigutta",NA,"Ho, J.S., C.L. Lin & W.C. Liu. (2011). Chondracanthid copepods parasitic on flatfishes of Taiwan. <em>Crustaceana (Leiden).</em> 84(3):331-373."
"860",359414,"Acanthochondria galerita","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria galerita","adult","ectoparasitic",158829,"Paralichthys lethostigma","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys lethostigma",NA,"Ho, J.S., C.L. Lin & W.C. Liu. (2011). Chondracanthid copepods parasitic on flatfishes of Taiwan. <em>Crustaceana (Leiden).</em> 84(3):331-373."
"861",359415,"Heterochondria longicephala","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria longicephala","adult","ectoparasitic",220051,"Pseudorhombus arsius","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus arsius",NA,"Ostergaard, P. (2003). Catalogue of genera and species of the family Chondracanthidae Milne Edwards, 1840 (Copepoda: Poecilostomatoida) with notes on morphology. Systematic Parasitology 55(2): 135-150"
"862",359415,"Heterochondria longicephala","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria longicephala","adult","ectoparasitic",220051,"Pseudorhombus arsius","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus arsius",NA,"Ho, J.S., C.L. Lin & W.C. Liu. (2011). Chondracanthid copepods parasitic on flatfishes of Taiwan. <em>Crustaceana (Leiden).</em> 84(3):331-373."
"863",359415,"Heterochondria longicephala","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria longicephala","adult","ectoparasitic",220051,"Pseudorhombus arsius","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus arsius",NA,"Yü, S.C. & H.W. Wu. (1932). Parasitic copepods of the flat-fishes from China. Bulletin of the Fan Memorial Institute of Biology, Zoology 3(4):55-75, pls. 1-8. (15-ii-1932)"
"864",359415,"Heterochondria longicephala","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria longicephala","adult","ectoparasitic",277087,"Pseudorhombus oligodon","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus oligodon",NA,"Ho, J.S., C.L. Lin & W.C. Liu. (2011). Chondracanthid copepods parasitic on flatfishes of Taiwan. <em>Crustaceana (Leiden).</em> 84(3):331-373."
"865",359415,"Heterochondria longicephala","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria longicephala","adult","ectoparasitic",277085,"Pseudorhombus neglectus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus neglectus",NA,"Ho, J.S., C.L. Lin & W.C. Liu. (2011). Chondracanthid copepods parasitic on flatfishes of Taiwan. <em>Crustaceana (Leiden).</em> 84(3):331-373."
"866",359419,"Chondracanthus shiinoi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Chondracanthus | Chondracanthus shiinoi","adult","ectoparasitic",275298,"Zenion japonicum","Animalia | Chordata | Teleostei | Zeiformes | Zeniontidae | Zenion | Zenion japonicum",NA,"Shiino, S.M. (1955). Copepods parasitic on Japanese fishes. 9. Family Chondracanthidae, subfamily Chondracanthinae. Report of the Faculty of Fisheries, Prefectural University of Mie 2(1):70-111, figs. 1-24. (30-x-1955)"
"867",360316,"Pseudacanthocanthopsis bicornutus","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Pseudacanthocanthopsis | Pseudacanthocanthopsis bicornutus","adult","ectoparasitic",278556,"Owstonia totomiensis","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Cepolidae | Owstonia | Owstonia totomiensis",NA,"Shiino, S.M. (1960). Two new parasitic copepods belonging to a new genus Prochondracanthopsis (Chondracanthidae). Reports of the Faculty of Fisheries, Prefectural University of Mie 3(3):518-526, figs. 1-4. (15-xii-1960)"
"868",362070,"Argentinochondria patagonensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Argentinochondria | Argentinochondria patagonensis","adult","ectoparasitic",278703,"Genypterus brasiliensis","Animalia | Chordata | Teleostei | Ophidiiformes | Ophidiidae | Genypterus | Genypterus brasiliensis",NA,"Etchegoin, J.A., J.T. Timi & N.H. Sardella. (2003). Argentinochondria patagonensis n. gen., n. sp. (Copepoda: Chondracanthidae) parasitic on Genypterus brasiliensis (Pisces: Ophidiidae) from Patagonia, Argentina. Journal of Parasitology 89(4):701-704."
"869",361977,"Acanthochondria triangularis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria triangularis","adult","ectoparasitic",272519,"Urophycis brasiliensis","Animalia | Chordata | Teleostei | Gadiformes | Phycidae | Urophycis | Urophycis brasiliensis",NA,"Alves, D.R., J.L. Luque & A.R. Paraguassu. (2003). Acanthochondria triangularis sp. nov. (Copepoda, Poecilostomatoida, Chondracanthidae) parasitic on Urophycis brasiliensis and U. mystaceus (Osteichthyes, Phycidae) from the Southern Brazilian coastal zone"
"870",362121,"Brasilochondria riograndensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Brasilochondria | Brasilochondria riograndensis","adult","ectoparasitic",275817,"Paralichthys orbignyanus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys orbignyanus",NA,"Thatcher, V.E. & J. Pereira Júnior. (2004). Brasilochondria riograndensis gen. nov., sp. nov. (Copepoda, Chondracanthidae) a parasite of flounders of Rio Grande do Sul State, Brazil. <em>Revista Brasileira de Zoologia.</em> 21(3):515-518. (abstract in Por"
"871",362121,"Brasilochondria riograndensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Brasilochondria | Brasilochondria riograndensis","adult","ectoparasitic",275817,"Paralichthys orbignyanus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys orbignyanus",NA,"Braicovich, P.E. & A.J. Alarcos. (2007). Redescription of Brasilochondria riograndensis (Copepoda, Chondracanthidae) parasitic on flounder, Paralichthys orbignyanus (Actinopterygii, Pleuronectiformes) from South American Atlantic waters. Acta Parasitologi"
"872",362262,"Blias marplatensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Blias | Blias marplatensis","adult","ectoparasitic",276286,"Prionotus nudigula","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Prionotus | Prionotus nudigula",NA,"Timi, J.T., J.A. Etchegoin & A. Lanfranchi. (2004). Blias marplatensis sp. nov. (Copepoda, Chondracanthidae) parasitizing Prionotus nudigula (Pisces, Triglidae) from Mar del Plata, Argentina. Acta Parasitologica 49(4):332-335."
"873",362266,"Acanthochondria hoi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria hoi","adult","ectoparasitic",275809,"Paralichthys californicus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys californicus",NA,"Kalman, J.E. (2003). Acanthochondria hoi, a new species of parasitic copepod (Poecilostomatoida: Chondracanthidae) on the California halibut, Paralichthys californicus, from Santa Monica Bay, California, with an amended key to the genus Acanthochondria. P"
"874",362322,"Chondracanthus yabei","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Chondracanthus | Chondracanthus yabei","adult","ectoparasitic",280488,"Dasycottus setiger","Animalia | Chordata | Teleostei | Perciformes | Psychrolutidae | Dasycottus | Dasycottus setiger",NA,"Ho, J.S., I.H. Kim & K. Nagasawa. (2005). Copepod parasites of the fatheads (Pisces, Psychrolutidae) and their implication on the phylogenetic relationships of psychrolutid genera. Zoological Science 22(4):411-425."
"875",362322,"Chondracanthus yabei","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Chondracanthus | Chondracanthus yabei","adult","ectoparasitic",254406,"Malacocottus zonurus","Animalia | Chordata | Teleostei | Perciformes | Psychrolutidae | Malacocottus | Malacocottus zonurus",NA,"Ho, J.S., I.H. Kim & K. Nagasawa. (2005). Copepod parasites of the fatheads (Pisces, Psychrolutidae) and their implication on the phylogenetic relationships of psychrolutid genera. Zoological Science 22(4):411-425."
"876",364578,"Acanthocanthopsis quadrata","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthocanthopsis | Acanthocanthopsis quadrata","adult","ectoparasitic",280388,"Contusus brevicaudus","Animalia | Chordata | Teleostei | Tetraodontiformes | Tetraodontidae | Contusus | Contusus brevicaudus",NA,"Tang, D. & J.S. Ho. (2005). Resurrection of Acanthocanthopsis Heegaard, 1945 (Copepoda, Poecilostomatoida, Chondracanthidae), parasitic on tetraodontiform fishes. Crustaceana 78(7):809-818."
"877",364578,"Acanthocanthopsis quadrata","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthocanthopsis | Acanthocanthopsis quadrata","adult","ectoparasitic",219969,"Dicotylichthys punctulatus","Animalia | Chordata | Teleostei | Tetraodontiformes | Diodontidae | Dicotylichthys | Dicotylichthys punctulatus",NA,"Tang, D. & J.S. Ho. (2005). Resurrection of Acanthocanthopsis Heegaard, 1945 (Copepoda, Poecilostomatoida, Chondracanthidae), parasitic on tetraodontiform fishes. Crustaceana 78(7):809-818."
"878",360282,"Protochondria neopercis","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Protochondria | Protochondria neopercis","adult","ectoparasitic",277004,"Parapercis multifasciata","Animalia | Chordata | Teleostei | Perciformes | Pinguipedidae | Parapercis | Parapercis multifasciata",NA,"Yamaguti, S. (1939). Parasitic copepods from fishes of Japan. Part 4. Cyclopoida, II. Volume Jubilare pro Prof. Sadao Yoshida 2:391-415, pls. 1-13. (iii-1939)"
"879",360385,"Acanthochondria kajika","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Acanthochondria | Acanthochondria kajika","adult","ectoparasitic",254531,"Triglops scepticus","Animalia | Chordata | Teleostei | Perciformes | Cottidae | Triglops | Triglops scepticus",NA,"Ho, J.S. & I.H. Kim. (1996). Copepods parasitic on fishes of western North Pacific. Publications of the Seto Marine Biological Laboratory 37(3/6):275-303. (xii-1996; errata sheet)"
"880",361630,"Bactrochondria papilla","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bactrochondria | Bactrochondria papilla","adult","ectoparasitic",274201,"Cynoglossus dubius","Animalia | Chordata | Teleostei | Pleuronectiformes | Cynoglossidae | Cynoglossus | Cynoglossus dubius",NA,"Ostergaard, P. (2003). Catalogue of genera and species of the family Chondracanthidae Milne Edwards, 1840 (Copepoda: Poecilostomatoida) with notes on morphology. Systematic Parasitology 55(2): 135-150"
"881",361630,"Bactrochondria papilla","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bactrochondria | Bactrochondria papilla","adult","ectoparasitic",274201,"Cynoglossus dubius","Animalia | Chordata | Teleostei | Pleuronectiformes | Cynoglossidae | Cynoglossus | Cynoglossus dubius",NA,"Ho, J.S., I.H. Kim & A.B. Kumar. (2000). Chondracanthid copepods parasitic on flatfishes of Kerala, India. Journal of Natural History, London 34(5):709-736. (v.2000)"
"882",361631,"Bactrochondria hoi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bactrochondria | Bactrochondria hoi","adult","ectoparasitic",219857,"Cynoglossus lida","Animalia | Chordata | Teleostei | Pleuronectiformes | Cynoglossidae | Cynoglossus | Cynoglossus lida",NA,"Ho, J.S., I.H. Kim & A.B. Kumar. (2000). Chondracanthid copepods parasitic on flatfishes of Kerala, India. Journal of Natural History, London 34(5):709-736. (v.2000)"
"883",361631,"Bactrochondria hoi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bactrochondria | Bactrochondria hoi","adult","ectoparasitic",219857,"Cynoglossus lida","Animalia | Chordata | Teleostei | Pleuronectiformes | Cynoglossidae | Cynoglossus | Cynoglossus lida",NA,"Pillai, N.K. (1985). Copepod Parasites of Marine Fishes. <em>In: The Fauna of India. Zoological Society of India, Calcutta.</em> 900pp., figs. 1-279."
"884",361631,"Bactrochondria hoi","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Bactrochondria | Bactrochondria hoi","adult","ectoparasitic",219858,"Paraplagusia bilineata","Animalia | Chordata | Teleostei | Pleuronectiformes | Cynoglossidae | Paraplagusia | Paraplagusia bilineata",NA,"Ho, J.S., C.L. Lin & W.C. Liu. (2011). Chondracanthid copepods parasitic on flatfishes of Taiwan. <em>Crustaceana (Leiden).</em> 84(3):331-373."
"885",361632,"Heterochondria petila","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria petila","adult","ectoparasitic",220051,"Pseudorhombus arsius","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus arsius",NA,"Ho, J.S., I.H. Kim & A.B. Kumar. (2000). Chondracanthid copepods parasitic on flatfishes of Kerala, India. Journal of Natural History, London 34(5):709-736. (v.2000)"
"886",361632,"Heterochondria petila","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria petila","adult","ectoparasitic",277079,"Pseudorhombus javanicus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus javanicus",NA,"Ho, J.S., I.H. Kim & A.B. Kumar. (2000). Chondracanthid copepods parasitic on flatfishes of Kerala, India. Journal of Natural History, London 34(5):709-736. (v.2000)"
"887",361632,"Heterochondria petila","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Heterochondria | Heterochondria petila","adult","ectoparasitic",277094,"Pseudorhombus triocellatus","Animalia | Chordata | Teleostei | Pleuronectiformes | Paralichthyidae | Pseudorhombus | Pseudorhombus triocellatus",NA,"Ho, J.S., I.H. Kim & A.B. Kumar. (2000). Chondracanthid copepods parasitic on flatfishes of Kerala, India. Journal of Natural History, London 34(5):709-736. (v.2000)"
"888",356659,"Medesicaste penetrans","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Medesicaste | Medesicaste penetrans","adult","ectoparasitic",274886,"Lepidotrigla cadmani","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Lepidotrigla | Lepidotrigla cadmani",NA,"Ostergaard, P. (2003). Catalogue of genera and species of the family Chondracanthidae Milne Edwards, 1840 (Copepoda: Poecilostomatoida) with notes on morphology. Systematic Parasitology 55(2): 135-150"
"889",356659,"Medesicaste penetrans","Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Medesicaste | Medesicaste penetrans","adult","ectoparasitic",274886,"Lepidotrigla cadmani","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Lepidotrigla | Lepidotrigla cadmani",NA,"Capart, A. (1959). Copépodes parasites. <em>Résultats Scientifiques de l'Expédition Océanographique Belge dans les Eaux Côtieres Afrricaines de l'Atlantique Sud (1948-1949). Institut Royale des Sciences Naturelles de Belgique.</em> 3(5):59-126, figs. 1-37"
