"","...1","name","tiplabel","species","AphiaID"
"10768",10768,10768,"Acestrorhynchus_grandoculis","Acestrorhynchus grandoculis",1012127
"10769",10769,10769,"Acestrorhynchus_minimus","Acestrorhynchus minimus",1013219
"10770",10770,10770,"Acestrorhynchus_britskii","Acestrorhynchus britskii",1013218
"10771",10771,10771,"Acestrorhynchus_microlepis","Acestrorhynchus microlepis",1010773
"10772",10772,10772,"Acestrorhynchus_heterolepis","Acestrorhynchus heterolepis",1423145
"10773",10773,10773,"Acestrorhynchus_nasutus","Acestrorhynchus nasutus",1017511
"10774",10774,10774,"Acestrorhynchus_falcirostris","Acestrorhynchus falcirostris",1417992
"10775",10775,10775,"Gilbertolus_maracaiboensis","Gilbertolus maracaiboensis",1525155
"10776",10776,10776,"Roestes_ogilviei","Roestes ogilviei",1525886
"10777",10777,10777,"Gnathocharax_steindachneri","Gnathocharax steindachneri",1017358
"10778",10778,10778,"Heterocharax_macrolepis","Heterocharax macrolepis",1017509
"10779",10779,10779,"Bryconops_melanurus","Bryconops melanurus",874256
"10780",10780,10780,"Bryconops_affinis","Bryconops affinis",1343301
"10781",10781,10781,"Iguanodectes_geisleri","Iguanodectes geisleri",1008712
"10782",10782,10782,"Piabucus_melanostoma","Piabucus melanostoma",1467745
"10783",10783,10783,"Brycon_orbignyanus","Brycon orbignyanus",1014233
"10784",10784,10784,"Brycon_orthotaenia","Brycon orthotaenia",1020358
"10785",10785,10785,"Brycon_melanopterus","Brycon melanopterus",1463292
"10786",10786,10786,"Brycon_hilarii","Brycon hilarii",1019231
"10787",10787,10787,"Brycon_amazonicus","Brycon amazonicus",1015965
"10788",10788,10788,"Brycon_moorei","Brycon moorei",1020099
"10789",10789,10789,"Brycon_ferox","Brycon ferox",1020169
"10790",10790,10790,"Brycon_insignis","Brycon insignis",1020168
"10791",10791,10791,"Henochilus_wheatlandii","Henochilus wheatlandii",1019615
"10792",10792,10792,"Brycon_nattereri","Brycon nattereri",1020342
"10793",10793,10793,"Brycon_opalinus","Brycon opalinus",1026388
"10794",10794,10794,"Brycon_pesu","Brycon pesu",1022030
"10795",10795,10795,"Salminus_brasiliensis","Salminus brasiliensis",1016624
"10796",10796,10796,"Salminus_franciscanus","Salminus franciscanus",398358
"10797",10797,10797,"Brycon_atrocaudatus","Brycon atrocaudatus",1026377
"10798",10798,10798,"Carnegiella_strigata","Carnegiella strigata",1019644
"10799",10799,10799,"Carnegiella_marthae","Carnegiella marthae",1007272
"10800",10800,10800,"Gasteropelecus_sternicla","Gasteropelecus sternicla",1023060
"10801",10801,10801,"Thoracocharax_stellatus","Thoracocharax stellatus",1419701
"10802",10802,10802,"Gasteropelecus_maculatus","Gasteropelecus maculatus",1017560
"10803",10803,10803,"Engraulisoma_taeniatum","Engraulisoma taeniatum",1383755
"10804",10804,10804,"Triportheus_nematurus","Triportheus nematurus",1021224
"10805",10805,10805,"Triportheus_orinocensis","Triportheus orinocensis",1384320
"10806",10806,10806,"Triportheus_angulatus","Triportheus angulatus",1020537
"10807",10807,10807,"Triportheus_guentheri","Triportheus guentheri",1391244
"10808",10808,10808,"Triportheus_pantanensis","Triportheus pantanensis",1384324
"10809",10809,10809,"Triportheus_albus","Triportheus albus",1020447
"10810",10810,10810,"Agoniates_anchovia","Agoniates anchovia",1013638
"10811",10811,10811,"Agoniates_halecinus","Agoniates halecinus",1022029
"10812",10812,10812,"Clupeacharax_anchoveoides","Clupeacharax anchoveoides",1016396
"10813",10813,10813,"Lignobrycon_myersi","Lignobrycon myersi",1524901
"10814",10814,10814,"Chalceus_epakros","Chalceus epakros",1009418
"10815",10815,10815,"Chalceus_macrolepidotus","Chalceus macrolepidotus",1014592
"10816",10816,10816,"Chalceus_erythrurus","Chalceus erythrurus",1014767
"10817",10817,10817,"Hoplias_microlepis","Hoplias microlepis",1420667
"10818",10818,10818,"Hoplias_aimara","Hoplias aimara",1458744
"10819",10819,10819,"Hoplias_malabaricus","Hoplias malabaricus",874263
"10820",10820,10820,"Erythrinus_erythrinus","Erythrinus erythrinus",1020987
"10821",10821,10821,"Hoplerythrinus_unitaeniatus","Hoplerythrinus unitaeniatus",1020986
"10822",10822,10822,"Nannostomus_espei","Nannostomus espei",1524900
"10823",10823,10823,"Nannostomus_beckfordi","Nannostomus beckfordi",1015806
"10824",10824,10824,"Ctenolucius_hujeta","Ctenolucius hujeta",1418631
"10825",10825,10825,"Cyphocharax_spilotus","Cyphocharax spilotus",1011700
"10826",10826,10826,"Steindachnerina_elegans","Steindachnerina elegans",1347252
"10827",10827,10827,"Cyphocharax_nagelii","Cyphocharax nagelii",1621468
"10828",10828,10828,"Cyphocharax_modestus","Cyphocharax modestus",1525023
"10829",10829,10829,"Cyphocharax_voga","Cyphocharax voga",1015538
"10830",10830,10830,"Cyphocharax_gilbert","Cyphocharax gilbert",1026440
"10831",10831,10831,"Curimatella_lepidura","Curimatella lepidura",1467694
"10832",10832,10832,"Steindachnerina_brevipinna","Steindachnerina brevipinna",1347249
"10833",10833,10833,"Steindachnerina_insculpta","Steindachnerina insculpta",1525027
"10834",10834,10834,"Steindachnerina_guentheri","Steindachnerina guentheri",1014687
"10835",10835,10835,"Cyphocharax_vanderi","Cyphocharax vanderi",1012453
"10836",10836,10836,"Potamorhina_latior","Potamorhina latior",1022712
"10837",10837,10837,"Potamorhina_altamazonica","Potamorhina altamazonica",1423143
"10838",10838,10838,"Curimatella_dorsalis","Curimatella dorsalis",1467695
"10839",10839,10839,"Cyphocharax_magdalenae","Cyphocharax magdalenae",1014325
"10840",10840,10840,"Steindachnerina_hypostoma","Steindachnerina hypostoma",1467202
"10841",10841,10841,"Curimatopsis_macrolepis","Curimatopsis macrolepis",1015810
"10842",10842,10842,"Prochilodus_brevis","Prochilodus brevis",1017749
"10843",10843,10843,"Prochilodus_lacustris","Prochilodus lacustris",1018253
"10844",10844,10844,"Prochilodus_nigricans","Prochilodus nigricans",1011318
"10845",10845,10845,"Prochilodus_costatus","Prochilodus costatus",1020354
"10846",10846,10846,"Prochilodus_lineatus","Prochilodus lineatus",1016626
"10847",10847,10847,"Prochilodus_argenteus","Prochilodus argenteus",1022670
"10848",10848,10848,"Prochilodus_mariae","Prochilodus mariae",1016668
"10849",10849,10849,"Prochilodus_rubrotaeniatus","Prochilodus rubrotaeniatus",1017588
"10850",10850,10850,"Prochilodus_reticulatus","Prochilodus reticulatus",282358
"10851",10851,10851,"Prochilodus_magdalenae","Prochilodus magdalenae",1015065
"10852",10852,10852,"Semaprochilodus_taeniurus","Semaprochilodus taeniurus",1150190
"10853",10853,10853,"Semaprochilodus_kneri","Semaprochilodus kneri",1017948
"10854",10854,10854,"Semaprochilodus_insignis","Semaprochilodus insignis",1018426
"10855",10855,10855,"Semaprochilodus_laticeps","Semaprochilodus laticeps",1020075
"10856",10856,10856,"Schizodon_knerii","Schizodon knerii",1020351
"10857",10857,10857,"Schizodon_nasutus","Schizodon nasutus",1021295
"10858",10858,10858,"Schizodon_intermedius","Schizodon intermedius",1011389
"10859",10859,10859,"Schizodon_fasciatus","Schizodon fasciatus",1022675
"10860",10860,10860,"Leporinus_fasciatus","Leporinus fasciatus",1022725
"10861",10861,10861,"Leporinus_microphthalmus","Leporinus microphthalmus",1011504
"10862",10862,10862,"Leporinus_amblyrhynchus","Leporinus amblyrhynchus",1011639
"10863",10863,10863,"Leporinus_paranensis","Leporinus paranensis",1383846
"10864",10864,10864,"Leporinus_octofasciatus","Leporinus octofasciatus",1017153
"10865",10865,10865,"Leporinus_taeniatus","Leporinus taeniatus",1020330
"10866",10866,10866,"Leporinus_friderici","Leporinus friderici",1022984
"10867",10867,10867,"Leporinus_piau","Leporinus piau",1014738
"10868",10868,10868,"Leporinus_lacustris","Leporinus lacustris",1014389
"10869",10869,10869,"Leporinus_elongatus","Leporinus elongatus",1015979
"10870",10870,10870,"Leporinus_obtusidens","Leporinus obtusidens",1018822
"10871",10871,10871,"Leporinus_reinhardti","Leporinus reinhardti",1020333
"10872",10872,10872,"Leporinus_macrocephalus","Leporinus macrocephalus",1011745
"10873",10873,10873,"Leporinus_muyscorum","Leporinus muyscorum",1018943
"10874",10874,10874,"Leporinus_striatus","Leporinus striatus",1021275
"10875",10875,10875,"Leporinus_conirostris","Leporinus conirostris",1020331
"10876",10876,10876,"Leporinus_steindachneri","Leporinus steindachneri",1018260
"10877",10877,10877,"Leporinus_copelandii","Leporinus copelandii",1020332
"10878",10878,10878,"Anostomus_anostomus","Anostomus anostomus",1021605
"10879",10879,10879,"Anostomus_ternetzi","Anostomus ternetzi",1014253
"10880",10880,10880,"Serrasalmus_hastatus","Serrasalmus hastatus",1010063
"10881",10881,10881,"Serrasalmus_hollandi","Serrasalmus hollandi",1017173
"10882",10882,10882,"Serrasalmus_compressus","Serrasalmus compressus",1011247
"10883",10883,10883,"Serrasalmus_rhombeus","Serrasalmus rhombeus",1013571
"10884",10884,10884,"Serrasalmus_geryi","Serrasalmus geryi",1383933
"10885",10885,10885,"Serrasalmus_marginatus","Serrasalmus marginatus",1022555
"10886",10886,10886,"Serrasalmus_serrulatus","Serrasalmus serrulatus",1021816
"10887",10887,10887,"Serrasalmus_irritans","Serrasalmus irritans",1020230
"10888",10888,10888,"Serrasalmus_elongatus","Serrasalmus elongatus",1014175
"10889",10889,10889,"Pygocentrus_nattereri","Pygocentrus nattereri",1018170
"10890",10890,10890,"Serrasalmus_manueli","Serrasalmus manueli",1013374
"10891",10891,10891,"Serrasalmus_brandtii","Serrasalmus brandtii",1020356
"10892",10892,10892,"Serrasalmus_maculatus","Serrasalmus maculatus",1020514
"10893",10893,10893,"Pygocentrus_piraya","Pygocentrus piraya",1026975
"10894",10894,10894,"Serrasalmus_gouldingi","Serrasalmus gouldingi",1384026
"10895",10895,10895,"Serrasalmus_eigenmanni","Serrasalmus eigenmanni",1015928
"10896",10896,10896,"Serrasalmus_medinai","Serrasalmus medinai",1013447
"10897",10897,10897,"Pygocentrus_cariba","Pygocentrus cariba",1026974
"10898",10898,10898,"Serrasalmus_spilopleura","Serrasalmus spilopleura",1021219
"10899",10899,10899,"Catoprion_mento","Catoprion mento",1019373
"10900",10900,10900,"Pygopristis_denticulata","Pygopristis denticulata",1022089
"10901",10901,10901,"Pristobrycon_striolatus","Pristobrycon striolatus",1013479
"10902",10902,10902,"Metynnis_lippincottianus","Metynnis lippincottianus",1026793
"10903",10903,10903,"Pristobrycon_calmoni","Pristobrycon calmoni",1017398
"10904",10904,10904,"Metynnis_mola","Metynnis mola",1018668
"10905",10905,10905,"Metynnis_hypsauchen","Metynnis hypsauchen",1026784
"10906",10906,10906,"Myloplus_planquettei","Myloplus planquettei",1384294
"10907",10907,10907,"Mylesinus_schomburgkii","Mylesinus schomburgkii",1021790
"10908",10908,10908,"Tometes_lebaili","Tometes lebaili",1384284
"10909",10909,10909,"Mylesinus_paucisquamatus","Mylesinus paucisquamatus",1007118
"10910",10910,10910,"Myleus_setiger","Myleus setiger",1021223
"10911",10911,10911,"Myloplus_rubripinnis","Myloplus rubripinnis",1021800
"10912",10912,10912,"Tometes_trilobatus","Tometes trilobatus",1021789
"10913",10913,10913,"Myleus_ternetzi","Myleus ternetzi",1337968
"10914",10914,10914,"Ossubtus_xinguense","Ossubtus xinguense",1011121
"10915",10915,10915,"Myleus_rhomboidalis","Myleus rhomboidalis",1623433
"10916",10916,10916,"Myleus_micans","Myleus micans",1020352
"10917",10917,10917,"Piaractus_mesopotamicus","Piaractus mesopotamicus",1019322
"10918",10918,10918,"Piaractus_brachypomus","Piaractus brachypomus",1022721
"10919",10919,10919,"Colossoma_macropomum","Colossoma macropomum",1020122
"10920",10920,10920,"Mylossoma_aureum","Mylossoma aureum",1020515
"10921",10921,10921,"Mylossoma_duriventre","Mylossoma duriventre",1016059
"10922",10922,10922,"Anodus_orinocensis","Anodus orinocensis",1526223
"10923",10923,10923,"Argonectes_robertsi","Argonectes robertsi",1010327
"10924",10924,10924,"Hemiodus_immaculatus","Hemiodus immaculatus",1021304
"10925",10925,10925,"Hemiodus_gracilis","Hemiodus gracilis",1020968
"10926",10926,10926,"Bivibranchia_velox","Bivibranchia velox",1525527
"10927",10927,10927,"Psectrogaster_amazonica","Psectrogaster amazonica",1019677
"10928",10928,10928,"Psectrogaster_rutiloides","Psectrogaster rutiloides",1019277
"10929",10929,10929,"Psectrogaster_rhomboides","Psectrogaster rhomboides",1019664
"10930",10930,10930,"Hydrolycus_armatus","Hydrolycus armatus",1418385
"10931",10931,10931,"Hydrolycus_scomberoides","Hydrolycus scomberoides",1020901
"10932",10932,10932,"Cynodon_gibbus","Cynodon gibbus",280466
"10933",10933,10933,"Rhaphiodon_vulpinus","Rhaphiodon vulpinus",1021215
"10934",10934,10934,"Apareiodon_affinis","Apareiodon affinis",1018305
"10935",10935,10935,"Apareiodon_piracicabae","Apareiodon piracicabae",1018342
"10936",10936,10936,"Apareiodon_ibitiensis","Apareiodon ibitiensis",1014137
"10937",10937,10937,"Parodon_nasus","Parodon nasus",1014416
"10938",10938,10938,"Parodon_hilarii","Parodon hilarii",1020776
"10939",10939,10939,"Caenotropus_labyrinthicus","Caenotropus labyrinthicus",1419672
"10940",10940,10940,"Chilodus_punctatus","Chilodus punctatus",1022053
"10941",10941,10941,"Hydrocynus_forskahlii","Hydrocynus forskahlii",581706
"10942",10942,10942,"Hydrocynus_vittatus","Hydrocynus vittatus",1054265
"10943",10943,10943,"Hydrocynus_tanzaniae","Hydrocynus tanzaniae",1383832
"10944",10944,10944,"Hydrocynus_brevis","Hydrocynus brevis",581705
"10945",10945,10945,"Hydrocynus_goliath","Hydrocynus goliath",1440610
"10946",10946,10946,"Alestes_inferus","Alestes inferus",1008302
"10947",10947,10947,"Alestes_macrophthalmus","Alestes macrophthalmus",1020783
"10948",10948,10948,"Alestes_liebrechtsii","Alestes liebrechtsii",1019129
"10949",10949,10949,"Alestes_baremoze","Alestes baremoze",NA
"10950",10950,10950,"Alestes_dentex","Alestes dentex",826492
"10951",10951,10951,"Micralestes_occidentalis","Micralestes occidentalis",1013445
"10952",10952,10952,"Micralestes_lualabae","Micralestes lualabae",1013344
"10953",10953,10953,"Micralestes_humilis","Micralestes humilis",1018359
"10954",10954,10954,"Micralestes_stormsi","Micralestes stormsi",1016891
"10955",10955,10955,"Micralestes_acutidens","Micralestes acutidens",1013808
"10956",10956,10956,"Ladigesia_roloffi","Ladigesia roloffi",1012567
"10957",10957,10957,"Hemigrammopetersius_barnardi","Hemigrammopetersius barnardi",1525332
"10958",10958,10958,"Rhabdalestes_maunensis","Rhabdalestes maunensis",1015396
"10959",10959,10959,"Rhabdalestes_septentrionalis","Rhabdalestes septentrionalis",1013815
"10960",10960,10960,"Brycinus_fwaensis","Brycinus fwaensis",1010799
"10961",10961,10961,"Brycinus_comptus","Brycinus comptus",1012812
"10962",10962,10962,"Brycinus_lateralis","Brycinus lateralis",1015393
"10963",10963,10963,"Brycinus_bimaculatus","Brycinus bimaculatus",1019080
"10964",10964,10964,"Brycinus_opisthotaenia","Brycinus opisthotaenia",1018748
"10965",10965,10965,"Brycinus_kingsleyae","Brycinus kingsleyae",1019293
"10966",10966,10966,"Brycinus_nurse","Brycinus nurse",NA
"10967",10967,10967,"Brycinus_carolinae","Brycinus carolinae",1012371
"10968",10968,10968,"Brycinus_imberi","Brycinus imberi",1026282
"10969",10969,10969,"Brycinus_affinis","Brycinus affinis",1019395
"10970",10970,10970,"Bryconaethiops_microstoma","Bryconaethiops microstoma",1019824
"10971",10971,10971,"Bryconaethiops_boulengeri","Bryconaethiops boulengeri",1018950
"10972",10972,10972,"Alestopetersius_caudalis","Alestopetersius caudalis",1015202
"10973",10973,10973,"Alestopetersius_conspectus","Alestopetersius conspectus",1007701
"10974",10974,10974,"Alestopetersius_tumbensis","Alestopetersius tumbensis",1013878
"10975",10975,10975,"Alestopetersius_bifasciatus","Alestopetersius bifasciatus",1013396
"10976",10976,10976,"Phenacogrammus_compressus","Phenacogrammus compressus",NA
"10977",10977,10977,"Alestopetersius_hilgendorfi","Alestopetersius hilgendorfi",1019076
"10978",10978,10978,"Phenacogrammus_nigropterus","Phenacogrammus nigropterus",NA
"10979",10979,10979,"Phenacogrammus_ansorgii","Phenacogrammus ansorgii",1624318
"10980",10980,10980,"Bathyaethiops_greeni","Bathyaethiops greeni",1014255
"10981",10981,10981,"Bathyaethiops_breuseghemi","Bathyaethiops breuseghemi",1014477
"10982",10982,10982,"Bathyaethiops_caudomaculatus","Bathyaethiops caudomaculatus",1016386
"10983",10983,10983,"Phenacogrammus_altus","Phenacogrammus altus",1623002
"10984",10984,10984,"Phenacogrammus_taeniatus","Phenacogrammus taeniatus",1010726
"10985",10985,10985,"Phenacogrammus_interruptus","Phenacogrammus interruptus",1019082
"10986",10986,10986,"Bryconaethiops_macrops","Bryconaethiops macrops",1016863
"10987",10987,10987,"Clupeocharax_schoutedeni","Clupeocharax schoutedeni",1016246
"10988",10988,10988,"Micralestes_pabrensis","Micralestes pabrensis",1013442
"10989",10989,10989,"Phenacogrammus_aurantiacus","Phenacogrammus aurantiacus",1014476
"10990",10990,10990,"Phenacogrammus_polli","Phenacogrammus polli",1013719
"10991",10991,10991,"Brachypetersius_huloti","Brachypetersius huloti",1014079
"10992",10992,10992,"Nannopetersius_lamberti","Nannopetersius lamberti",1383615
"10993",10993,10993,"Nannopetersius_mutambuei","Nannopetersius mutambuei",1008347
"10994",10994,10994,"Brachypetersius_notospilus","Brachypetersius notospilus",1015901
"10995",10995,10995,"Brycinus_longipinnis","Brycinus longipinnis",280002
"10996",10996,10996,"Brycinus_macrolepidotus","Brycinus macrolepidotus",280003
"10997",10997,10997,"Brycinus_grandisquamis","Brycinus grandisquamis",1019081
"10998",10998,10998,"Brycinus_schoutedeni","Brycinus schoutedeni",1017644
"10999",10999,10999,"Brycinus_poptae","Brycinus poptae",1018455
"11000",11000,11000,"Hepsetus_odoe","Hepsetus odoe",NA
"11001",11001,11001,"Arnoldichthys_spilopterus","Arnoldichthys spilopterus",1018000
"11002",11002,11002,"Copella_nattereri","Copella nattereri",1017556
"11003",11003,11003,"Pyrrhulina_australis","Pyrrhulina australis",1015077
"11004",11004,11004,"Characidium_purpuratum","Characidium purpuratum",1019922
"11005",11005,11005,"Characidium_fasciatum","Characidium fasciatum",1020778
"11006",11006,11006,"Characidium_laterale","Characidium laterale",NA
"11007",11007,11007,"Characidium_vidali","Characidium vidali",1013328
"11008",11008,11008,"Characidium_pterostictum","Characidium pterostictum",1014348
"11009",11009,11009,"Crenuchus_spilurus","Crenuchus spilurus",1021074
"11010",11010,11010,"Poecilocharax_weitzmani","Poecilocharax weitzmani",1383599
"11011",11011,11011,"Distichodus_fasciolatus","Distichodus fasciolatus",1019127
