"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation"
"52",361173,"Acusicola paracunula","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Acusicola | Acusicola paracunula","adult","ectoparasitic",1020305,"Pseudotylosurus microps","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Pseudotylosurus | Pseudotylosurus microps",NA,NA,NA,"Amado, M.A.P.M. & C.E.F. Rocha. 1996. New species of parasitic copepods of the genus Acusicola (Poecilostomatoida: Ergasilidae) from gill filaments of coastal and freshwater Brazilian fishes, and proposition of  Acusicola rogeri n. sp. for A. tenax sensu"
"53",361188,"Ergasilus triangularis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus triangularis","adult","ectoparasitic",1021355,"Laemolyta taeniata","Animalia | Chordata | Teleostei | Characiformes | Anostomidae | Laemolyta | Laemolyta taeniata",NA,NA,NA,"Malta, J.C.O. (1996). Ergasilus triangularis sp. n. (Copepoda: Ergasilidae) das brânquias de Laemolyta taeniata (Kner, 1859), (Characiformes: Anostomidae) da Amazonia Brasileira. Acta Amazonica 23(3/4):309-316. (For 1994; published iii.1996.)"
"54",361189,"Ergasilus urupaensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus urupaensis","adult","ectoparasitic",1011318,"Prochilodus nigricans","Animalia | Chordata | Teleostei | Characiformes | Prochilodontidae | Prochilodus | Prochilodus nigricans",NA,NA,NA,"Malta, J.C.O. (1995). Ergasilus urupaensis sp. n. (Copepoda: Ergasilidae) das brânquias de Prochilodus nigricans Agassiz, 1829 (Characiformes: Prochilodontidae) da Amazônia Brasileira.  Ergasilus urupaensis sp. n. (Copepoda: Ergasilidae) from the gills of"
"55",361189,"Ergasilus urupaensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus urupaensis","adult","ectoparasitic",1011318,"Prochilodus nigricans","Animalia | Chordata | Teleostei | Characiformes | Prochilodontidae | Prochilodus | Prochilodus nigricans",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"56",361190,"Ergasilus yumaricus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus yumaricus","adult","ectoparasitic",1018170,"Pygocentrus nattereri","Animalia | Chordata | Teleostei | Characiformes | Serrasalmidae | Pygocentrus | Pygocentrus nattereri",NA,NA,NA,"Malta, J.C.O. & A. Varella. (1996). Ergasilus yumaricus sp. n. (Copepoda: Ergasilidae) das brânquias de Pygocentrus nattereri (Kner, 1860), Serrasalmus rhombeus (Linnaeus, 1819) e Pristobrycon eigenmanni (Norman, 1929) (Characiformes: Serrasalmidae) da Am"
"57",361190,"Ergasilus yumaricus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus yumaricus","adult","ectoparasitic",1015928,"Serrasalmus eigenmanni","Animalia | Chordata | Teleostei | Characiformes | Serrasalmidae | Serrasalmus | Serrasalmus eigenmanni",NA,NA,NA,"Malta, J.C.O. & A. Varella. (1996). Ergasilus yumaricus sp. n. (Copepoda: Ergasilidae) das brânquias de Pygocentrus nattereri (Kner, 1860), Serrasalmus rhombeus (Linnaeus, 1819) e Pristobrycon eigenmanni (Norman, 1929) (Characiformes: Serrasalmidae) da Am"
"58",361190,"Ergasilus yumaricus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus yumaricus","adult","ectoparasitic",1013571,"Serrasalmus rhombeus","Animalia | Chordata | Teleostei | Characiformes | Serrasalmidae | Serrasalmus | Serrasalmus rhombeus",NA,NA,NA,"Malta, J.C.O. & A. Varella. (1996). Ergasilus yumaricus sp. n. (Copepoda: Ergasilidae) das brânquias de Pygocentrus nattereri (Kner, 1860), Serrasalmus rhombeus (Linnaeus, 1819) e Pristobrycon eigenmanni (Norman, 1929) (Characiformes: Serrasalmidae) da Am"
"59",361192,"Gamidactylus hoplius","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Gamidactylus | Gamidactylus hoplius","adult","ectoparasitic",874263,"Hoplias malabaricus","Animalia | Chordata | Teleostei | Characiformes | Erythrinidae | Hoplias | Hoplias malabaricus",NA,NA,NA,"Varella, A.M.B. & J.C.O. Malta. (1996). Gamidactylus hoplius sp. n. (Copepoda, Poecilostomatoida, Vaigamidae) das fossas nasais de Hoplius malabaricus (Bloch, 1794) (Characiformes, Erythrynidae) da Amazônia brasileira. <em>Acta Amazonica.</em> 25(3/4):281"
"60",378323,"Ergasilus salmini","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus salmini","adult","ectoparasitic",398358,"Salminus franciscanus","Animalia | Chordata | Teleostei | Characiformes | Bryconidae | Salminus | Salminus franciscanus",NA,NA,NA,"Thatcher, V.E. & M.C. Brasil-Sato. (2008). Ergasilus salmini sp. nov. (Copepoda: Ergasilidae) a branchial parasite of “dourado”, Salminus franciscanus from the upper São Francisco River, Brazil. <em>Revista Brasileira de Zoologia.</em> 25(3):555-557."
"61",1425050,"Acusicola margulisae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Acusicola | Acusicola margulisae","adult","ectoparasitic",991188,"Amphilophus citrinellus","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Amphilophus | Amphilophus citrinellus",NA,NA,NA,"Santacruz, A., F.N. Morales-Serna,M. Leal-Cardín, M. Barluenga & G.P.P. de León. (2020). Acusicola margulisae n. sp. (Copepoda: Ergasilidae) from freshwater fishes in a Nicaraguan crater lake based on morphological and molecular evidence. <em>Systematic P"
"62",1425050,"Acusicola margulisae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Acusicola | Acusicola margulisae","adult","ectoparasitic",1020811,"Parachromis managuensis","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Parachromis | Parachromis managuensis",NA,NA,NA,"Santacruz, A., F.N. Morales-Serna,M. Leal-Cardín, M. Barluenga & G.P.P. de León. (2020). Acusicola margulisae n. sp. (Copepoda: Ergasilidae) from freshwater fishes in a Nicaraguan crater lake based on morphological and molecular evidence. <em>Systematic P"
"63",1492908,"Ergasilus yandemontei","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus yandemontei","adult","ectoparasitic",1014231,"Odontesthes hatcheri","Animalia | Chordata | Teleostei | Atheriniformes | Atherinopsidae | Odontesthes | Odontesthes hatcheri",NA,NA,NA,"Waicheim, M.A., T.  Mendes Marques, C.A. Rauque & G. Viozzi. (2021). New species of Ergasilus von Nordmann, 1832 (Copepoda: Ergasilidae) from the gills of freshwater fishes in Patagonia, Argentina. <em>Systematic Parasitology.</em> 98(2): 131-139."
"64",348783,"Amplexibranchius bryconis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Amplexibranchius | Amplexibranchius bryconis","adult","ectoparasitic",1020522,"Brycon cephalus","Animalia | Chordata | Teleostei | Characiformes | Bryconidae | Brycon | Brycon cephalus",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"65",348783,"Amplexibranchius bryconis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Amplexibranchius | Amplexibranchius bryconis","adult","ectoparasitic",1020522,"Brycon cephalus","Animalia | Chordata | Teleostei | Characiformes | Bryconidae | Brycon | Brycon cephalus",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"66",348783,"Amplexibranchius bryconis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Amplexibranchius | Amplexibranchius bryconis","adult","ectoparasitic",1020522,"Brycon cephalus","Animalia | Chordata | Teleostei | Characiformes | Bryconidae | Brycon | Brycon cephalus",NA,NA,NA,"Thatcher, V.E. & V. Paredes. (1985). A parasitic copepod, Amplexibranchius bryconis gen. et sp. nov. (Ergasilidae: Acusicolinae), from an Amazonian fish and remarks on the importance of leg morphology in this subfamily. Amazoniana 9(2):205-214, figs. 1-23"
"67",348563,"Acusicola cunula","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Acusicola | Acusicola cunula","adult","ectoparasitic",1014312,"Pseudotylosurus angusticeps","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Pseudotylosurus | Pseudotylosurus angusticeps",NA,NA,NA,"Cressey, R.F. & B.B. Collette. (1970). Copepods and needlefishes: a study in host-parasite relationships. Fishery Bulletin, United States National Marine Fisheries Service 68(3):347-432, figs. 1-189, pls. 1-4, tabs. 1-9. (xi-1970)"
"68",348563,"Acusicola cunula","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Acusicola | Acusicola cunula","adult","ectoparasitic",1014312,"Pseudotylosurus angusticeps","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Pseudotylosurus | Pseudotylosurus angusticeps",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"69",348563,"Acusicola cunula","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Acusicola | Acusicola cunula","adult","ectoparasitic",1014312,"Pseudotylosurus angusticeps","Animalia | Chordata | Teleostei | Beloniformes | Belonidae | Pseudotylosurus | Pseudotylosurus angusticeps",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"70",349422,"Brasergasilus anodus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus anodus","adult","ectoparasitic",1020126,"Anodus elongatus","Animalia | Chordata | Teleostei | Characiformes | Hemiodontidae | Anodus | Anodus elongatus",NA,NA,NA,"Thatcher, V.E. & W.A. Boeger. (1983). The parasitic crustaceans of fishes from the Brazilian Amazon. 5. Brasergasilus gen. nov. (Copepoda: Cyclopoidea), a 'three-legged' ergasilid, with two new species and the proposal of Abergasilinae subfam. nov. Acta A"
"71",349422,"Brasergasilus anodus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus anodus","adult","ectoparasitic",1020126,"Anodus elongatus","Animalia | Chordata | Teleostei | Characiformes | Hemiodontidae | Anodus | Anodus elongatus",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"72",349422,"Brasergasilus anodus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus anodus","adult","ectoparasitic",1020126,"Anodus elongatus","Animalia | Chordata | Teleostei | Characiformes | Hemiodontidae | Anodus | Anodus elongatus",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"73",349422,"Brasergasilus anodus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus anodus","adult","ectoparasitic",1020126,"Anodus elongatus","Animalia | Chordata | Teleostei | Characiformes | Hemiodontidae | Anodus | Anodus elongatus",NA,NA,NA,"Thatcher, V.E. & W.A. Boeger. (1984). Patologia de peixes da Amazônia brasileira 3. Alteraçoes histológicas em brânquias provocados por Ergasilus, Brasergasilus e Acusicola (Copepoda: Cyclopoida: Ergasilidae). Acta Amazonica 13(2):441-451, figs. 1-16, tab"
"74",349423,"Brasergasilus jaraquensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus jaraquensis","adult","ectoparasitic",1018426,"Semaprochilodus insignis","Animalia | Chordata | Teleostei | Characiformes | Prochilodontidae | Semaprochilodus | Semaprochilodus insignis",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"75",349423,"Brasergasilus jaraquensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus jaraquensis","adult","ectoparasitic",1018426,"Semaprochilodus insignis","Animalia | Chordata | Teleostei | Characiformes | Prochilodontidae | Semaprochilodus | Semaprochilodus insignis",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"76",349423,"Brasergasilus jaraquensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus jaraquensis","adult","ectoparasitic",1018426,"Semaprochilodus insignis","Animalia | Chordata | Teleostei | Characiformes | Prochilodontidae | Semaprochilodus | Semaprochilodus insignis",NA,NA,NA,"Thatcher, V.E. & W.A. Boeger. (1983). The parasitic crustaceans of fishes from the Brazilian Amazon. 5. Brasergasilus gen. nov. (Copepoda: Cyclopoidea), a 'three-legged' ergasilid, with two new species and the proposal of Abergasilinae subfam. nov. Acta A"
"77",349424,"Brasergasilus oranus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus oranus","adult","ectoparasitic",1020126,"Anodus elongatus","Animalia | Chordata | Teleostei | Characiformes | Hemiodontidae | Anodus | Anodus elongatus",NA,NA,NA,"Thatcher, V.E. & W.A. Boeger. (1985). The parasitic crustaceans of fishes from the Brazilian Amazon, 6, Brasergasilus oranus n. sp. (Copepoda: Cyclopidea) from Anodus elongatus Spix. Revista Brasileira de Biologia, Rio de Janeiro 44(4):395-401, figs. 1-13"
"78",349424,"Brasergasilus oranus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus oranus","adult","ectoparasitic",1020126,"Anodus elongatus","Animalia | Chordata | Teleostei | Characiformes | Hemiodontidae | Anodus | Anodus elongatus",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"79",349424,"Brasergasilus oranus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Brasergasilus | Brasergasilus oranus","adult","ectoparasitic",1020126,"Anodus elongatus","Animalia | Chordata | Teleostei | Characiformes | Hemiodontidae | Anodus | Anodus elongatus",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"80",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Hudson, P.L., C.A. Bowen, II & R.M. Stedman. (1994). New records of Ergasilus (Copepoda: Ergasilidae) in the Laurentian Great Lakes, including a lakewide review of records and host associations. Canadian Journal of Zoology 72(6):1002-1009."
"81",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Pennington, C.H. (1977). Ergasilid copepods parasitic on catfish of southeastern Louisiana. Proceedings of the Louisiana Academy of Science 40:14-16. (31-xii-1977)"
"82",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"83",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"84",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",1022846,"Lepomis macrochirus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis macrochirus",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"85",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",1022846,"Lepomis macrochirus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis macrochirus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"86",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",1419259,"Lepomis marginatus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis marginatus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"87",351538,"Ergasilus arthrosis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus arthrosis","adult","ectoparasitic",1026973,"Aphredoderus sayanus","Animalia | Chordata | Teleostei | Percopsiformes | Aphredoderidae | Aphredoderus | Aphredoderus sayanus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
