source_taxon_external_id,source_taxon_name,source_taxon_path,source_specimen_life_stage,interaction_type,target_taxon_external_id,target_taxon_name,target_taxon_path,study_citation
AphiaID:1539420,Megacolax insolitus,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Naricolax | Megacolax insolitus,adult,ectoparasitic,AphiaID:AphiaID:1539420,Pampus argenteus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Naricolax  |  Megacolax insolitus,"Ho, J.S. & C.L. Lin. (2003). Naricolax insolitus n. sp., a bomolochid copepod (Poecilostomatoida) parasitic in the nasal cavities of silver pomfret Pampus argenteus off Taiwan. Systematic Parasitology 54(3):223-228."
AphiaID:361989,Presynaptiphilus paraminutus,Animalia | Arthropoda | Copepoda | Cyclopoida | Synaptiphilidae | Presynaptiphilus | Presynaptiphilus paraminutus,adult,ectoparasitic,AphiaID:AphiaID:361989,Amphioplus (Amphioplus) ancistrotus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Synaptiphilidae  |  Presynaptiphilus  |  Presynaptiphilus paraminutus,"Shin, S. & I.H. Kim. (2003). Presynaptiphilus paraminutus n. sp. (Copepoda: Poecilostomatoida: Synaptiphilidae) associated with the ophiuroid Amphioplus ancistrotus (Echinodermata: Ophiuroidea) in the Yellow Sea. Korean Journal of Systematic Zoology 19(1)"
AphiaID:362005,Caligus equulae,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus equulae,adult,ectoparasitic,AphiaID:AphiaID:362005,Carangoides equula,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Caligus  |  Caligus equulae,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
AphiaID:362070,Argentinochondria patagonensis,Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Argentinochondria | Argentinochondria patagonensis,adult,ectoparasitic,AphiaID:AphiaID:362070,Genypterus brasiliensis,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chondracanthidae  |  Argentinochondria  |  Argentinochondria patagonensis,"Etchegoin, J.A., J.T. Timi & N.H. Sardella. (2003). Argentinochondria patagonensis n. gen., n. sp. (Copepoda: Chondracanthidae) parasitic on Genypterus brasiliensis (Pisces: Ophidiidae) from Patagonia, Argentina. Journal of Parasitology 89(4):701-704."
AphiaID:362088,Caligus pampi,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus pampi,adult,ectoparasitic,AphiaID:AphiaID:362088,Pampus argenteus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Caligus  |  Caligus pampi,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
AphiaID:362104,Leptochitonoides vitiasi,Animalia | Arthropoda | Copepoda | Cyclopoida | Chitonophilidae | Leptochitonoides | Leptochitonoides vitiasi,adult,ectoparasitic,AphiaID:AphiaID:362104,Belknapchiton belknapi,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chitonophilidae  |  Leptochitonoides  |  Leptochitonoides vitiasi,"Avdeev, G.V. & B.I. Sirenko. (2005). New and recognized species of copepods (Chitonophilidae)--parasites of chitons of Northern Pacific. Parazitologiya 39(6):516-543. (In Russian.)"
AphiaID:362110,Ischnochitonika kurochkini,Animalia | Arthropoda | Copepoda | Cyclopoida | Chitonophilidae | Ischnochitonika | Ischnochitonika kurochkini,adult,ectoparasitic,AphiaID:AphiaID:362110,Belknapchiton belknapi,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chitonophilidae  |  Ischnochitonika  |  Ischnochitonika kurochkini,"Avdeev, G.V. & B.I. Sirenko. (2005). New and recognized species of copepods (Chitonophilidae)--parasites of chitons of Northern Pacific. Parazitologiya 39(6):516-543. (In Russian.)"
AphiaID:362116,Spongicola tropicanus,Animalia | Arthropoda | Copepoda | Cyclopoida | Eunicicolidae | Spongicola | Spongicola tropicanus,adult,ectoparasitic,AphiaID:AphiaID:362116,Phyllospongia foliascens,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Eunicicolidae  |  Spongicola  |  Spongicola tropicanus,"Kim, I.H. (2005). Two new species of copepods (Crustacea) associated with the sponge Phyllospongia foliascens (Pallas) from the Moluccas. Integrative Biosciences 9:229-238."
AphiaID:362118,Collocheres tamladus,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Asterocheridae | Collocheres | Collocheres tamladus,adult,ectoparasitic,AphiaID:AphiaID:362118,Catoptometra rubroflava,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Asterocheridae  |  Collocheres  |  Collocheres tamladus,"Shin, S. & I.H. Kim. (2004). Three new species of Collocheres (Copepoda, Siphonostomatoida, Asterocheridae) associated with crinoids and ophiuroids from Korea. Korean Journal of Biological Sciences 8(4):267-280."
AphiaID:362125,Clavellotis sebastidis,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernaeopodidae | Clavellotis | Clavellotis sebastidis,adult,ectoparasitic,AphiaID:AphiaID:362125,Sebastes miniatus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernaeopodidae  |  Clavellotis  |  Clavellotis sebastidis,"Rodríguez-Santiago, M.A., J.A. Rosales-Casián & M.I. Grano-Maldonado. (2014). Dynamics of a parasite assemblage of the vermilion rockfish Sebastes miniatus from northwestern Baja California, Mexico. <em>Helgoland Marine Research.</em> 68(2):299-306. JUN 2"
AphiaID:362125,Clavellotis sebastidis,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernaeopodidae | Clavellotis | Clavellotis sebastidis,adult,ectoparasitic,AphiaID:AphiaID:362125,Sebastes capensis,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernaeopodidae  |  Clavellotis  |  Clavellotis sebastidis,"González, M.T. & C.A. Moreno. (2005). The distribution of the ectoparasite fauna of Sebastes capensis from the southern hemisphere does not correspond with zoogeographical provinces of free-living marine animals. Journal of Biogeography 32(9):1539-1547."
AphiaID:362125,Clavellotis sebastidis,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernaeopodidae | Clavellotis | Clavellotis sebastidis,adult,ectoparasitic,AphiaID:AphiaID:362125,Sebastes oculatus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernaeopodidae  |  Clavellotis  |  Clavellotis sebastidis,"Castro Romero, R. & M.T. González. (2005). Clavellotis sebastidis sp. nov. (Copepoda, Lernaeopodidae) parasitic on Sebastes oculatus Valenciennes, 1833 from Argentina. <em>Acta Parasitologica.</em> 50(1):74-79."
AphiaID:994280,Tripaphylus asymboli,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Sphyriidae | Paeon | Tripaphylus asymboli,adult,ectoparasitic,AphiaID:AphiaID:994280,Asymbolus analis,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Sphyriidae  |  Paeon  |  Tripaphylus asymboli,"Turner, T.B., P.M. Kyne & M.B. Bennett. (2003). Description of Paeon asymboli n. sp. (Copepoda: Sphyriidae), parasitic on Asymbolus spp. (catsharks) and a new host record for P. australis Kabata, 1993. <em>Systematic Parasitology.</em> 56(3):235-239."
AphiaID:362173,Norion tayenus,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernanthropidae | Norion | Norion tayenus,adult,ectoparasitic,AphiaID:AphiaID:362173,Priacanthus tayenus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernanthropidae  |  Norion  |  Norion tayenus,"Ho, J.S. & I.H. Kim. (2004). Lernanthropid copepods (Siphonostomatoida) parasitic on fishes of the Gulf of Thailand. Systematic Parasitology 58(1):17-21."
AphiaID:362181,Choniomyzon libiniae,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Nicothoidae | Choniomyzon | Choniomyzon libiniae,adult,ectoparasitic,AphiaID:AphiaID:362181,Libinia spinosa,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Nicothoidae  |  Choniomyzon  |  Choniomyzon libiniae,"Santos, C. & T. Björnberg. (2004). Choniomyzon libiniae, sp. n. (Crustacea, Copepoda, Nicothoidae) from Sao Sebastiao, SP, Brazil. <em>Zootaxa.</em> 603:1-12."
AphiaID:362182,Doridicola comai,Animalia | Arthropoda | Copepoda | Cyclopoida | Rhynchomolgidae | Doridicola | Doridicola comai,adult,ectoparasitic,AphiaID:AphiaID:362182,Paramuricea clavata,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Rhynchomolgidae  |  Doridicola  |  Doridicola comai,"Conradi, M., C. Megina & P.J. López-González. (2004). Sibling species of copepods in association with Mediterranean gorgonians. <em>Scientia Marina.</em> 68(1): 85-96."
AphiaID:362190,Collocheres solidus,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Asterocheridae | Collocheres | Collocheres solidus,adult,ectoparasitic,AphiaID:AphiaID:362190,Anneissia solaster,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Asterocheridae  |  Collocheres  |  Collocheres solidus,"Shin, S. & I.H. Kim. (2004). Three new species of Collocheres (Copepoda, Siphonostomatoida, Asterocheridae) associated with crinoids and ophiuroids from Korea. Korean Journal of Biological Sciences 8(4):267-280."
AphiaID:362254,Collocheres oribullatus,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Asterocheridae | Collocheres | Collocheres oribullatus,adult,ectoparasitic,AphiaID:AphiaID:362254,Comaster multifidus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Asterocheridae  |  Collocheres  |  Collocheres oribullatus,"Kim, I.H. (2004). Copepods (Crustacea) associated with marine invertebrates from Great Barrier Reef, Australia. Korean Journal of Systematic Zoology 20(2):109-140."
AphiaID:362260,Collocheres brevipes,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Asterocheridae | Collocheres | Collocheres brevipes,adult,ectoparasitic,AphiaID:AphiaID:362260,Anneissia solaster,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Asterocheridae  |  Collocheres  |  Collocheres brevipes,"Shin, S. & I.H. Kim. (2004). Three new species of Collocheres (Copepoda, Siphonostomatoida, Asterocheridae) associated with crinoids and ophiuroids from Korea. Korean Journal of Biological Sciences 8(4):267-280."
AphiaID:362262,Blias marplatensis,Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Blias | Blias marplatensis,adult,ectoparasitic,AphiaID:AphiaID:362262,Prionotus nudigula,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chondracanthidae  |  Blias  |  Blias marplatensis,"Timi, J.T., J.A. Etchegoin & A. Lanfranchi. (2004). Blias marplatensis sp. nov. (Copepoda, Chondracanthidae) parasitizing Prionotus nudigula (Pisces, Triglidae) from Mar del Plata, Argentina. Acta Parasitologica 49(4):332-335."
AphiaID:362265,Caligus chiastos,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus chiastos,adult,ectoparasitic,AphiaID:AphiaID:362265,Plectorhinchus cinctus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Caligus  |  Caligus chiastos,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
AphiaID:362070,Argentinochondria patagonensis,Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Pseudolernentoma | Argentinochondria patagonensis,adult,ectoparasitic,AphiaID:AphiaID:362070,Genypterus brasiliensis,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chondracanthidae  |  Pseudolernentoma  |  Argentinochondria patagonensis,"Luque, J.L. & D.R. Alves. (2003). Pseudolernentoma brasiliensis n. g., n. sp. (Copepoda: Poecilostomatoida: Chondracanthidae) parasitic on Genypterus brasiliensis (Osteichthyes: Ophidiidae) from off the State of Rio de Janeiro, Brazil. Systematic Parasito"
AphiaID:362280,Pseudanthessius spinosus,Animalia | Arthropoda | Copepoda | Cyclopoida | Pseudanthessiidae | Pseudanthessius | Pseudanthessius spinosus,adult,ectoparasitic,AphiaID:AphiaID:362280,Clypeaster japonicus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Pseudanthessiidae  |  Pseudanthessius  |  Pseudanthessius spinosus,"Shin, S. & I.H. Kim. (2004). Pseudanthessius spinosus, a new species of Copepoda (Poecilostomatoida, Pseudanthessiidae) associated with the echinoid Clypeaster japonicus from Korea. Korean Journal of Biological Sciences 8(1):13-18."
AphiaID:362284,Schistobrachia jordaanae,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernaeopodidae | Schistobrachia | Schistobrachia jordaanae,adult,ectoparasitic,AphiaID:AphiaID:362284,Gymnura natalensis,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernaeopodidae  |  Schistobrachia  |  Schistobrachia jordaanae,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328."
AphiaID:362284,Schistobrachia jordaanae,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Lernaeopodidae | Schistobrachia | Schistobrachia jordaanae,adult,ectoparasitic,AphiaID:AphiaID:362284,Gymnura natalensis,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Lernaeopodidae  |  Schistobrachia  |  Schistobrachia jordaanae,"Dippenaar, S.M., P.A.S. Olivier & G.W. Benz. (2004). Schistobrachia jordaanae n. sp. (Copepoda: Siphonostomatoida: Lernaeopodidae) from gill filaments of a diamond ray (Gymnura natalensis) captured in the Indian Ocean and a key to species of Schistobrachi"
AphiaID:362292,Caligus digitatus,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus digitatus,adult,ectoparasitic,AphiaID:AphiaID:362292,Thyrsitoides marleyi,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Caligus  |  Caligus digitatus,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
AphiaID:362293,Lepeophtheirus exilipes,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Lepeophtheirus | Lepeophtheirus exilipes,adult,ectoparasitic,AphiaID:AphiaID:362293,Coelorinchus japonicus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Lepeophtheirus  |  Lepeophtheirus exilipes,"Ho, J.S. & C.L. Lin. (2004). Sea lice of Taiwan (Copepoda: Siphonostomatoida: Caligidae). <em>The Sueichan Press, Keelung, Taiwan.</em> 388 pp."
AphiaID:362294,Gorgonophilus canadensis,Animalia | Arthropoda | Copepoda | Cyclopoida | Lamippidae | Gorgonophilus | Gorgonophilus canadensis,adult,ectoparasitic,AphiaID:AphiaID:362294,Paragorgia arborea,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Lamippidae  |  Gorgonophilus  |  Gorgonophilus canadensis,"Buhl-Mortensen, L. & P.B. Mortensen. (2004). Gorgonophilus canadensis n. gen., n. sp. (Copepoda: Lamippidae), a gall forming endoparasite in the octocoral Paragorgia arborea (L., 1758) from the Northwest Atlantic. Symbiosis 37(1/3):155-168."
AphiaID:362295,Telestacicola xenophiothricis,Animalia | Arthropoda | Copepoda | Cyclopoida | Rhynchomolgidae | Telestacicola | Telestacicola xenophiothricis,adult,ectoparasitic,AphiaID:AphiaID:362295,Ophiothrix (Acanthophiothrix) purpurea,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Rhynchomolgidae  |  Telestacicola  |  Telestacicola xenophiothricis,"Doignon, G., D. Deheyn & F. Fiers. (2004). Telestacicola xenophiothricis n. sp. (Copepoda, Poecilostomatoida), a remarkably well adapted commensal of the brittlestar Ophiothrix purpurea (Echinodermata). Belgian Journal of Zoology 134 (2/1):67-73."
AphiaID:357815,Chondracanthus solidus,Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Chondracanthus | Chondracanthus solidus,adult,ectoparasitic,AphiaID:AphiaID:357815,Eurymen gyrinus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chondracanthidae  |  Chondracanthus  |  Chondracanthus solidus,"Ho, J.S., I.H. Kim & K. Nagasawa. (2005). Copepod parasites of the fatheads (Pisces, Psychrolutidae) and their implication on the phylogenetic relationships of psychrolutid genera. Zoological Science 22(4):411-425."
AphiaID:362322,Chondracanthus yabei,Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Chondracanthus | Chondracanthus yabei,adult,ectoparasitic,AphiaID:AphiaID:362322,Dasycottus setiger,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chondracanthidae  |  Chondracanthus  |  Chondracanthus yabei,"Ho, J.S., I.H. Kim & K. Nagasawa. (2005). Copepod parasites of the fatheads (Pisces, Psychrolutidae) and their implication on the phylogenetic relationships of psychrolutid genera. Zoological Science 22(4):411-425."
AphiaID:362322,Chondracanthus yabei,Animalia | Arthropoda | Copepoda | Cyclopoida | Chondracanthidae | Chondracanthus | Chondracanthus yabei,adult,ectoparasitic,AphiaID:AphiaID:362322,Malacocottus zonurus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Chondracanthidae  |  Chondracanthus  |  Chondracanthus yabei,"Ho, J.S., I.H. Kim & K. Nagasawa. (2005). Copepod parasites of the fatheads (Pisces, Psychrolutidae) and their implication on the phylogenetic relationships of psychrolutid genera. Zoological Science 22(4):411-425."
AphiaID:362325,Caligus similis,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus similis,adult,ectoparasitic,AphiaID:AphiaID:362325,Neophrynichthys latus,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Caligus  |  Caligus similis,"Ho, J.S., I.H. Kim & K. Nagasawa. (2005). Copepod parasites of the fatheads (Pisces, Psychrolutidae) and their implication on the phylogenetic relationships of psychrolutid genera. Zoological Science 22(4):411-425."
AphiaID:362348,Avitocaligus assurgericola,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Avitocaligus | Avitocaligus assurgericola,adult,ectoparasitic,AphiaID:AphiaID:362348,Assurger anzac,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Caligidae  |  Avitocaligus  |  Avitocaligus assurgericola,"Boxshall, G.A. & J.L. Justine. (2005). A new genus of parasitic copepod (Siphonostomatoida: Caligidae) from the razorback scabbardfish, Assurger anzac (Trichiuridae) off New Caledonia. Folia Parasitologica 52(4):349-358."
AphiaID:362354,Unicolax longispinus,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Unicolax | Unicolax longispinus,adult,ectoparasitic,AphiaID:AphiaID:362354,Psenopsis anomala,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Unicolax  |  Unicolax longispinus,"Lin, C.L. & J.S. Ho. (2006). Four species of Unicolax Cressey and Cressey, 1980 (Copepoda: Bomolochidae) parasitic on marine fishes of Taiwan. Zoological Studies 45(3):339-356."
AphiaID:362387,Asterocheres bimbarrensis,Animalia | Arthropoda | Copepoda | Siphonostomatoida | Asterocheridae | Asterocheres | Asterocheres bimbarrensis,adult,ectoparasitic,AphiaID:AphiaID:362387,Placospongia cristata,Animalia  |  Arthropoda  |  Copepoda  |  Siphonostomatoida  |  Asterocheridae  |  Asterocheres  |  Asterocheres bimbarrensis,"Bispo, R.; Johnsson, R.; Neves, E. (2006). A new species of <i>Asterocheres</i> (Copepoda, Siphonostomatoida, Asterocheridae) associated to <i>Placospongia cristata</i> Boury-Esnault (Porifera) in Bahia Sate, Brazil. <em>Zootaxa.</em> 1351: 23-34."
AphiaID:465246,Acantholochus albidus,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Hamaticolax | Acantholochus albidus,adult,ectoparasitic,AphiaID:AphiaID:465246,Lophius piscatorius,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Hamaticolax  |  Acantholochus albidus,"Ho, J.S. & C.L. Lin. (2006). A new bomolochid copepod parasitic on marine fishes of Taiwan, with reassignment of species of Holobomolochus Vervoort, 1969. <em>Crustaceana (Leiden).</em> 78(11):1369-1381. [for 2005}."
AphiaID:362405,Hamaticolax attenuatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Hamaticolax | Hamaticolax attenuatus,adult,ectoparasitic,AphiaID:AphiaID:362405,Scorpaena plumieri,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Hamaticolax  |  Hamaticolax attenuatus,"Ho, J.S. & C.L. Lin. (2006). A new bomolochid copepod parasitic on marine fishes of Taiwan, with reassignment of species of Holobomolochus Vervoort, 1969. <em>Crustaceana (Leiden).</em> 78(11):1369-1381. [for 2005}."
AphiaID:362405,Hamaticolax attenuatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Hamaticolax | Hamaticolax attenuatus,adult,ectoparasitic,AphiaID:AphiaID:362405,Genyonemus lineatus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Hamaticolax  |  Hamaticolax attenuatus,"Morales-Serna, F.N., S. Gomez & G. Perez-Ponce de Leon. (2012). Parasitic copepods reported from Mexico. Zootaxa 3234:43-68."
AphiaID:362405,Hamaticolax attenuatus,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Hamaticolax | Hamaticolax attenuatus,adult,ectoparasitic,AphiaID:AphiaID:362405,Roncador stearnsii,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Hamaticolax  |  Hamaticolax attenuatus,"Morales-Serna, F.N., S. Gomez & G. Perez-Ponce de Leon. (2012). Parasitic copepods reported from Mexico. Zootaxa 3234:43-68."
AphiaID:362407,Hamaticolax embiotocae,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Hamaticolax | Hamaticolax embiotocae,adult,ectoparasitic,AphiaID:AphiaID:362407,Phanerodon vacca,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Hamaticolax  |  Hamaticolax embiotocae,"Ho, J.S. & C.L. Lin. (2006). A new bomolochid copepod parasitic on marine fishes of Taiwan, with reassignment of species of Holobomolochus Vervoort, 1969. <em>Crustaceana (Leiden).</em> 78(11):1369-1381. [for 2005}."
AphiaID:362407,Hamaticolax embiotocae,Animalia | Arthropoda | Copepoda | Cyclopoida | Bomolochidae | Hamaticolax | Hamaticolax embiotocae,adult,ectoparasitic,AphiaID:AphiaID:362407,Zalembius rosaceus,Animalia  |  Arthropoda  |  Copepoda  |  Cyclopoida  |  Bomolochidae  |  Hamaticolax  |  Hamaticolax embiotocae,"Ho, J.S. & C.L. Lin. (2006). A new bomolochid copepod parasitic on marine fishes of Taiwan, with reassignment of species of Holobomolochus Vervoort, 1969. <em>Crustaceana (Leiden).</em> 78(11):1369-1381. [for 2005}."
