"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_ciation"
"3612",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",218441,"Trachinotus botla","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Trachinotus | Trachinotus botla",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"3613",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",278957,"Lates calcarifer","Animalia | Chordata | Teleostei | Carangaria incertae sedis | Latidae | Lates | Lates calcarifer",NA,NA,NA,"Pillai, N.K. (1967). Copepods parasitic on Indian marine fishes. A review. In: Proceedings of the Symposium on Crustacea. Symposium Series, Marine Biological Association of India (2)5:1556-1680, figs. 1-266.",NA
"3614",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",278957,"Lates calcarifer","Animalia | Chordata | Teleostei | Carangaria incertae sedis | Latidae | Lates | Lates calcarifer",NA,NA,NA,"Kirtisinghe, P. (1964). A review of the parasitic copepods of fish recorded from Ceylon, with descriptions of additional forms. Bulletin of the Fisheries Research Station, Sri Lanka (Ceylon) 17(1):45-132, figs. 1-191. (vi-1964)",NA
"3615",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",154453,"Chelidonichthys lucerna","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Chelidonichthys | Chelidonichthys lucerna",NA,NA,NA,"Palm, H.W., S. Klimpel & C. Bucher. (1999). Checklist of metazoan fish parasites of German coastal waters. Berichte aus dem Institut für Meereskunde an der Christian-Albrechts-Universität Kiel 307:148 pp.",NA
"3616",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",154793,"Eutrigla gurnardus","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Eutrigla | Eutrigla gurnardus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3617",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127266,"Trigla lyra","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Trigla | Trigla lyra",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3618",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",126822,"Trachurus trachurus","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Trachurus | Trachurus trachurus",NA,NA,NA,"MacKenzie, K., N. Campbell, S. Mattiucci, P. Ramos, A. Pereira & P. Abaunza. (2004). A checklist of the protozoan and metazoan parasites reported from the Atlantic horse mackerel, Trachurus trachurus (L.). <em>Bulletin of the European Association of Fish",NA
"3619",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127141,"Platichthys flesus","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Platichthys | Platichthys flesus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3620",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127262,"Chelidonichthys lucerna","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Chelidonichthys | Chelidonichthys lucerna",NA,NA,NA,"Palm, H.W., S. Klimpel & C. Bucher. (1999). Checklist of metazoan fish parasites of German coastal waters. Berichte aus dem Institut für Meereskunde an der Christian-Albrechts-Universität Kiel 307:148 pp.",NA
"3621",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",126441,"Pollachius virens","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius virens",NA,NA,NA,"Palm, H.W., S. Klimpel & C. Bucher. (1999). Checklist of metazoan fish parasites of German coastal waters. Berichte aus dem Institut für Meereskunde an der Christian-Albrechts-Universität Kiel 307:148 pp.",NA
"3622",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Hemmingsen, W. & K. MacKenzie. (2001). The parasite fauna of the Atlantic cod, Gadus morhua L. Advances in Marine Biology 40:1-80.",NA
"3623",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",218120,"Chelidonichthys capensis","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Chelidonichthys | Chelidonichthys capensis",NA,NA,NA,"Oldewage, W.H. (1993). Occurence and distribution of copepod fish parasites on the west coast of South Africa. <em>Journal of African Zoology.</em> 107(5):413-418.",NA
"3624",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",218120,"Chelidonichthys capensis","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Chelidonichthys | Chelidonichthys capensis",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"3625",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127264,"Lepidotrigla cavillone","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Lepidotrigla | Lepidotrigla cavillone",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3626",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127055,"Lithognathus mormyrus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Lithognathus | Lithognathus mormyrus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3627",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",150637,"Eutrigla gurnardus","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Eutrigla | Eutrigla gurnardus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3628",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127060,"Pagellus erythrinus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Pagellus | Pagellus erythrinus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3629",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127059,"Pagellus bogaraveo","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Pagellus | Pagellus bogaraveo",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3630",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",218442,"Trachinotus botla","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Trachinotus | Trachinotus botla",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"3631",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127025,"Scomberomorus tritor","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus tritor",NA,NA,NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)",NA
"3632",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",305193,"Lithognathus mormyrus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Lithognathus | Lithognathus mormyrus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3633",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",154712,"Solea vulgaris","Animalia | Chordata | Teleostei | Pleuronectiformes | Soleidae | Solea | Solea vulgaris",NA,NA,NA,"Pillai, N.K. (1985). Copepod Parasites of Marine Fishes. <em>In: The Fauna of India. Zoological Society of India, Calcutta.</em> 900pp., figs. 1-279.",NA
"3634",135752,"Caligus dicentrarchi","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus dicentrarchi","adult","ectoparasitic",126975,"Dicentrarchus labrax","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Moronidae | Dicentrarchus | Dicentrarchus labrax",NA,NA,NA,"Cabral, P. & A. Raibaut. (1986). Découverte d'un copépode caligide nouveau, parasite du tégument du loup, Dicentrarchus labrax (L., 1758) (Pisces, Moronidae) en élévage et en milieu naturel. Bulletin de la Société Zoologique de France 111(1-2):123-130.",NA
"3635",135752,"Caligus dicentrarchi","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus dicentrarchi","adult","ectoparasitic",126975,"Dicentrarchus labrax","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Moronidae | Dicentrarchus | Dicentrarchus labrax",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3636",135753,"Caligus dieuzeidei","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus dieuzeidei","adult","ectoparasitic",127053,"Diplodus sargus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Diplodus | Diplodus sargus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3637",135753,"Caligus dieuzeidei","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus dieuzeidei","adult","ectoparasitic",127053,"Diplodus sargus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Diplodus | Diplodus sargus",NA,NA,NA,"Oldewage, W.H. & J.G. van As. (1989). Occurrence and distribution of Caligus (Copepoda: Siphonostomatoida) in African coastal waters. Revue de Zoologie Africaine 103(1):91-98, appendix 1.",NA
"3638",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126417,"Clupea harengus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Clupea | Clupea harengus",NA,NA,NA,"Øines, O. & P.A. Heuch. (2005). Identification of sea louse species of the genus Caligus using mtDNA. <em>Journal of the Marine Biological Association of the United Kingdom.</em> 85(1):73-79.",NA
"3639",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126417,"Clupea harengus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Clupea | Clupea harengus",NA,NA,NA,"MacKenzie, K. & J.A. Morrison. (1989). An unusually heavy infestation of herring (Clupea harengus L.) with the parasitic copepod Caligus elongatus Nordmann, 1832. Bulletin of the European Association of Fish Pathologists 9(1):12-13.",NA
"3640",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126417,"Clupea harengus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Clupea | Clupea harengus",NA,NA,NA,"MacKenzie, K. (1987). Relationships between the herring, Clupea harengus L., and its parasites. Advances in Marine Biology 24:263-319, figs. 1-3, tabs. 1-7.",NA
"3641",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126417,"Clupea harengus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Clupea | Clupea harengus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3642",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126417,"Clupea harengus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Clupea | Clupea harengus",NA,NA,NA,"Karlsbakk, E., K. Skajaa & A. Nylund. (2003). Parasites of cultured herring (Clupea harengus) larvae fed natural zooplankton. Bulletin of the European Association of Fish Pathologists 23(1): 25-34",NA
"3643",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126440,"Pollachius pollachius","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius pollachius",NA,NA,NA,"Øines, O. & P.A. Heuch. (2005). Identification of sea louse species of the genus Caligus using mtDNA. <em>Journal of the Marine Biological Association of the United Kingdom.</em> 85(1):73-79.",NA
"3644",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126440,"Pollachius pollachius","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius pollachius",NA,NA,NA,"Holmes, J.M.C. (1980). Some crustacean records from Lough Ine, Co. Cork. Bulletin of the Irish Biogeographical Society 4:33-40.",NA
"3645",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126440,"Pollachius pollachius","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius pollachius",NA,NA,NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228.",NA
"3646",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126440,"Pollachius pollachius","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius pollachius",NA,NA,NA,"Boxshall, G.A. (1974). Infections with parasitic copepods in North Sea marine fishes. Journal of the Marine Biological Association of the United Kingdom 54(2):355-372, figs. 1-2, tabs. 1-3. (v-1974)",NA
"3647",135754,"Caligus elongatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus elongatus","adult","ectoparasitic",126441,"Pollachius virens","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius virens",NA,NA,NA,"Øines, O. & P.A. Heuch. (2005). Identification of sea louse species of the genus Caligus using mtDNA. <em>Journal of the Marine Biological Association of the United Kingdom.</em> 85(1):73-79.",NA
